-7,8124e-03;-1,7223e-03;9,2.09E-01
4,0652e-03;-6,8902e-03;9,2.89E-01
5,2854e-03;6,0054e-03;9,3.69E-01
-7,3507e-03;3,1571e-03;9,4.49E-01
-7,1604e-04;-7,9679e-03;9,5.30E-01
7,7958e-03;1,7959e-03;9,6.10E-01
-4,1300e-03;6,8515e-03;9,6.90E-01
-5,2285e-03;-6,0550e-03;9,7.70E-01
7,3802e-03;-3,0876e-03;9,8.50E-01
6,4084e-04;7,9743e-03;9,9.30E-01
-7,7785e-03;-1,8694e-03;1,1.00E-02
4,1945e-03;-6,8122e-03;1,9.00E-02
5,1712e-03;6,1040e-03;1,1.70E-01
-7,4090e-03;3,0178e-03;1,2.50E-01
-5,6558e-04;-7,9800e-03;1,3.30E-01
7,7605e-03;1,9427e-03;1,4.10E-01
-4,2585e-03;6,7724e-03;1,4.90E-01
-5,1133e-03;-6,1525e-03;1,5.71E-01
7,4371e-03;-2,9478e-03;1,6.51E-01
4,9027e-04;7,9850e-03;1,7.31E-01
-7,7419e-03;-2,0158e-03;1,8.11E-01
4,3222e-03;-6,7319e-03;1,8.91E-01
5,0551e-03;6,2005e-03;1,9.71E-01
-7,4646e-03;2,8775e-03;1,1.05E+00
-4,1492e-04;-7,9892e-03;1,1.13E+00
7,7225e-03;2,0888e-03;1,1.21E+00
-4,3856e-03;6,6908e-03;1,1.29E+00
-4,9963e-03;-6,2479e-03;1,1.37E+00
7,4914e-03;-2,8070e-03;1,1.45E+00
3,3953e-04;7,9928e-03;1,1.53E+00
-7,7025e-03;-2,1615e-03;1,1.61E+00
4,4485e-03;-6,6491e-03;1,1.69E+00
4,9372e-03;6,2948e-03;1,1.77E+00
-7,5175e-03;2,7362e-03;1,1.85E+00
-2,6411e-04;-7,9956e-03;1,1.93E+00
7,6817e-03;2,2341e-03;1,2.01E+00
-4,5110e-03;6,6069e-03;1,2.09E+00
-4,8776e-03;-6,3411e-03;1,2.17E+00
7,5430e-03;-2,6651e-03;1,2.25E+00
1,8867e-04;7,9978e-03;1,2.33E+00
-7,6603e-03;-2,3065e-03;1,2.41E+00
4,5731e-03;-6,5640e-03;1,2.49E+00
4,8175e-03;6,3868e-03;1,2.57E+00
-7,5678e-03;2,5938e-03;1,2.65E+00
-1,1321e-04;-7,9992e-03;1,2.73E+00
7,6382e-03;2,3786e-03;1,2.81E+00
-4,6349e-03;6,5206e-03;1,2.89E+00
-4,7571e-03;-6,4320e-03;1,2.97E+00
7,5920e-03;-2,5223e-03;1,3.05E+00
3,7737e-05;7,9999e-03;1,3.13E+00
-7,6154e-03;-2,4506e-03;1,3.21E+00
4,6962e-03;-6,4766e-03;1,3.29E+00
4,6962e-03;6,4766e-03;1,3.37E+00
-7,6154e-03;2,4506e-03;1,3.45E+00
3,7737e-05;-7,9999e-03;1,3.53E+00
7,5920e-03;2,5223e-03;1,3.61E+00
-4,7571e-03;6,4320e-03;1,3.69E+00
-4,6349e-03;-6,5206e-03;1,3.77E+00
7,6382e-03;-2,3786e-03;1,3.85E+00
-1,1321e-04;7,9992e-03;1,3.93E+00
-7,5678e-03;-2,5938e-03;1,4.01E+00
4,8175e-03;-6,3868e-03;1,4.09E+00
4,5731e-03;6,5640e-03;1,4.17E+00
-7,6603e-03;2,3065e-03;1,4.25E+00
1,8867e-04;-7,9978e-03;1,4.33E+00
7,5430e-03;2,6651e-03;1,4.41E+00
-4,8776e-03;6,3411e-03;1,4.49E+00
-4,5110e-03;-6,6069e-03;1,4.58E+00
7,6817e-03;-2,2341e-03;1,4.66E+00
-2,6411e-04;7,9956e-03;1,4.74E+00
-7,5175e-03;-2,7362e-03;1,4.82E+00
4,9372e-03;-6,2948e-03;1,4.90E+00
4,4485e-03;6,6491e-03;1,4.98E+00
-7,7025e-03;2,1615e-03;1,5.06E+00
3,3953e-04;-7,9928e-03;1,5.14E+00
7,4914e-03;2,8070e-03;1,5.22E+00
-4,9963e-03;6,2479e-03;1,5.30E+00
-4,3856e-03;-6,6908e-03;1,5.38E+00
7,7225e-03;-2,0888e-03;1,5.46E+00
-4,1492e-04;7,9892e-03;1,5.54E+00
-7,4646e-03;-2,8775e-03;1,5.62E+00
5,0551e-03;-6,2005e-03;1,5.70E+00
4,3222e-03;6,7319e-03;1,5.78E+00
-7,7419e-03;2,0158e-03;1,5.86E+00
4,9027e-04;-7,9850e-03;1,5.94E+00
7,4371e-03;2,9478e-03;1,6.02E+00
-5,1133e-03;6,1525e-03;1,6.10E+00
-4,2585e-03;-6,7724e-03;1,6.18E+00
7,7605e-03;-1,9427e-03;1,6.26E+00
-5,6558e-04;7,9800e-03;1,6.34E+00
-7,4090e-03;-3,0178e-03;1,6.42E+00
5,1712e-03;-6,1040e-03;1,6.50E+00
4,1945e-03;6,8122e-03;1,6.58E+00
-7,7785e-03;1,8694e-03;1,6.66E+00
6,4084e-04;-7,9743e-03;1,6.74E+00
7,3802e-03;3,0876e-03;1,6.82E+00
-5,2285e-03;6,0550e-03;1,6.90E+00
-4,1300e-03;-6,8515e-03;1,6.98E+00
7,7958e-03;-1,7959e-03;1,7.06E+00
-7,1604e-04;7,9679e-03;1,7.14E+00
-7,3507e-03;-3,1571e-03;1,7.22E+00
5,2854e-03;-6,0054e-03;1,7.30E+00
4,0652e-03;6,8902e-03;1,7.38E+00
-7,8124e-03;1,7223e-03;1,7.46E+00
7,9118e-04;-7,9608e-03;1,7.54E+00
7,3206e-03;3,2263e-03;1,7.62E+00
-5,3418e-03;5,9552e-03;1,7.70E+00
-4,0000e-03;-6,9282e-03;1,7.78E+00
7,8283e-03;-1,6485e-03;1,7.86E+00
-8,6625e-04;7,9530e-03;1,7.94E+00
-7,2898e-03;-3,2952e-03;1,8.02E+00
5,3978e-03;-5,9046e-03;1,8.10E+00
3,9345e-03;6,9656e-03;1,8.18E+00
-7,8435e-03;1,5746e-03;1,8.26E+00
9,4124e-04;-7,9444e-03;1,8.34E+00
7,2584e-03;3,3638e-03;1,8.42E+00
-5,4532e-03;5,8534e-03;1,8.50E+00
-3,8686e-03;-7,0024e-03;1,8.58E+00
7,8580e-03;-1,5005e-03;1,8.66E+00
-1,0161e-03;7,9352e-03;1,8.74E+00
-7,2264e-03;-3,4322e-03;1,8.82E+00
5,5082e-03;-5,8017e-03;1,8.90E+00
3,8023e-03;7,0386e-03;1,8.98E+00
-7,8718e-03;1,4263e-03;1,9.06E+00
1,0910e-03;-7,9253e-03;1,9.14E+00
7,1937e-03;3,5002e-03;1,9.22E+00
-5,5627e-03;5,7495e-03;1,9.30E+00
-3,7358e-03;-7,0742e-03;1,9.38E+00
7,8849e-03;-1,3520e-03;1,9.46E+00
-1,1657e-03;7,9146e-03;1,9.54E+00
-7,1603e-03;-3,5679e-03;1,9.62E+00
5,6167e-03;-5,6967e-03;1,9.70E+00
3,6689e-03;7,1091e-03;1,9.78E+00
-7,8973e-03;1,2776e-03;1,9.86E+00
1,2403e-03;-7,9033e-03;1,9.94E+00
7,1263e-03;3,6353e-03;2,2.00E-02
-5,6702e-03;5,6435e-03;2,1.00E-01
-3,6016e-03;-7,1434e-03;2,1.80E-01
7,9090e-03;-1,2030e-03;2,2.60E-01
-1,3148e-03;7,8912e-03;2,3.40E-01
-7,0917e-03;-3,7024e-03;2,4.20E-01
5,7232e-03;-5,5898e-03;2,5.01E-01
3,5341e-03;7,1771e-03;2,5.81E-01
-7,9200e-03;1,1283e-03;2,6.61E-01
1,3892e-03;-7,8785e-03;2,7.41E-01
7,0565e-03;3,7691e-03;2,8.21E-01
-5,7756e-03;5,5355e-03;2,9.01E-01
-3,4662e-03;-7,2101e-03;2,9.81E-01
7,9303e-03;-1,0536e-03;2,1.06E+00
-1,4634e-03;7,8650e-03;2,1.14E+00
-7,0206e-03;-3,8355e-03;2,1.22E+00
5,8276e-03;-5,4808e-03;2,1.30E+00
3,3980e-03;7,2425e-03;2,1.38E+00
-7,9399e-03;9,7870e-04;2,1.46E+00
1,5376e-03;-7,8508e-03;2,1.54E+00
6,9841e-03;3,9016e-03;2,1.62E+00
-5,8791e-03;5,4256e-03;2,1.70E+00
-3,3296e-03;-7,2742e-03;2,1.78E+00
7,9488e-03;-9,0375e-04;2,1.86E+00
-1,6116e-03;7,8360e-03;2,1.94E+00
-6,9470e-03;-3,9673e-03;2,2.02E+00
5,9300e-03;-5,3698e-03;2,2.10E+00
3,2608e-03;7,3053e-03;2,2.18E+00
-7,9570e-03;8,2872e-04;2,2.26E+00
1,6854e-03;-7,8204e-03;2,2.34E+00
6,9093e-03;4,0326e-03;2,2.42E+00
-5,9804e-03;5,3137e-03;2,2.50E+00
-3,1917e-03;-7,3357e-03;2,2.58E+00
7,9644e-03;-7,5362e-04;2,2.66E+00
-1,7591e-03;7,8042e-03;2,2.74E+00
-6,8709e-03;-4,0976e-03;2,2.82E+00
6,0302e-03;-5,2570e-03;2,2.90E+00
3,1224e-03;7,3655e-03;2,2.98E+00
-7,9712e-03;6,7845e-04;2,3.06E+00
1,8327e-03;-7,7873e-03;2,3.14E+00
6,8319e-03;4,1623e-03;2,3.22E+00
-6,0796e-03;5,1999e-03;2,3.30E+00
-3,0527e-03;-7,3946e-03;2,3.38E+00
7,9772e-03;-6,0322e-04;2,3.46E+00
-1,9061e-03;7,7696e-03;2,3.54E+00
-6,7924e-03;-4,2265e-03;2,3.62E+00
6,1284e-03;-5,1423e-03;2,3.70E+00
2,9829e-03;7,4231e-03;2,3.78E+00
-7,9826e-03;5,2793e-04;2,3.86E+00
1,9793e-03;-7,7513e-03;2,3.94E+00
6,7522e-03;4,2904e-03;2,4.02E+00
-6,1766e-03;5,0843e-03;2,4.10E+00
-2,9127e-03;-7,4509e-03;2,4.18E+00
7,9872e-03;-4,5260e-04;2,4.26E+00
-2,0523e-03;7,7323e-03;2,4.34E+00
-6,7114e-03;-4,3539e-03;2,4.42E+00
6,2243e-03;-5,0258e-03;2,4.51E+00
2,8423e-03;7,4781e-03;2,4.59E+00
-7,9911e-03;3,7723e-04;2,4.67E+00
2,1252e-03;-7,7126e-03;2,4.75E+00
6,6700e-03;4,4171e-03;2,4.83E+00
-6,2714e-03;4,9668e-03;2,4.91E+00
-2,7716e-03;-7,5046e-03;2,4.99E+00
7,9943e-03;-3,0182e-04;2,5.07E+00
-2,1978e-03;7,6922e-03;2,5.15E+00
-6,6281e-03;-4,4798e-03;2,5.23E+00
6,3180e-03;-4,9074e-03;2,5.31E+00
2,7007e-03;7,5304e-03;2,5.39E+00
-7,9968e-03;2,2639e-04;2,5.47E+00
2,2703e-03;-7,6711e-03;2,5.55E+00
6,5855e-03;4,5421e-03;2,5.63E+00
-6,3640e-03;4,8476e-03;2,5.71E+00
-2,6295e-03;-7,5555e-03;2,5.79E+00
7,9986e-03;-1,5094e-04;2,5.87E+00
-2,3426e-03;7,6493e-03;2,5.95E+00
-6,5424e-03;-4,6041e-03;2,6.03E+00
6,4095e-03;-4,7874e-03;2,6.11E+00
2,5581e-03;7,5800e-03;2,6.19E+00
-7,9996e-03;7,5473e-05;2,6.27E+00
2,4146e-03;-7,6269e-03;2,6.35E+00
6,4986e-03;4,6656e-03;2,6.43E+00
-6,4543e-03;4,7267e-03;2,6.51E+00
-2,4865e-03;-7,6038e-03;2,6.59E+00
8,0000e-03;3,1430e-17;2,6.67E+00
-2,4865e-03;7,6038e-03;2,6.75E+00
-6,4543e-03;-4,7267e-03;2,6.83E+00
6,4986e-03;-4,6656e-03;2,6.91E+00
2,4146e-03;7,6269e-03;2,6.99E+00
-7,9996e-03;-7,5473e-05;2,7.07E+00
2,5581e-03;-7,5800e-03;2,7.15E+00
6,4095e-03;4,7874e-03;2,7.23E+00
-6,5424e-03;4,6041e-03;2,7.31E+00
-2,3426e-03;-7,6493e-03;2,7.39E+00
7,9986e-03;1,5094e-04;2,7.47E+00
-2,6295e-03;7,5555e-03;2,7.55E+00
-6,3640e-03;-4,8476e-03;2,7.63E+00
6,5855e-03;-4,5421e-03;2,7.71E+00
2,2703e-03;7,6711e-03;2,7.79E+00
-7,9968e-03;-2,2639e-04;2,7.87E+00
2,7007e-03;-7,5304e-03;2,7.95E+00
6,3180e-03;4,9074e-03;2,8.03E+00
-6,6281e-03;4,4798e-03;2,8.11E+00
-2,1978e-03;-7,6922e-03;2,8.19E+00
7,9943e-03;3,0182e-04;2,8.27E+00
-2,7716e-03;7,5046e-03;2,8.35E+00
-6,2714e-03;-4,9668e-03;2,8.43E+00
6,6700e-03;-4,4171e-03;2,8.51E+00
2,1252e-03;7,7126e-03;2,8.59E+00
-7,9911e-03;-3,7723e-04;2,8.67E+00
2,8423e-03;-7,4781e-03;2,8.75E+00
6,2243e-03;5,0258e-03;2,8.83E+00
-6,7114e-03;4,3539e-03;2,8.91E+00
-2,0523e-03;-7,7323e-03;2,8.99E+00
7,9872e-03;4,5260e-04;2,9.07E+00
-2,9127e-03;7,4509e-03;2,9.15E+00
-6,1766e-03;-5,0843e-03;2,9.23E+00
6,7522e-03;-4,2904e-03;2,9.31E+00
1,9793e-03;7,7513e-03;2,9.39E+00
-7,9826e-03;-5,2793e-04;2,9.47E+00
2,9829e-03;-7,4231e-03;2,9.55E+00
6,1284e-03;5,1423e-03;2,9.63E+00
-6,7924e-03;4,2265e-03;2,9.71E+00
-1,9061e-03;-7,7696e-03;2,9.79E+00
7,9772e-03;6,0322e-04;2,9.87E+00
-3,0527e-03;7,3946e-03;2,9.95E+00
-6,0796e-03;-5,1999e-03;3,3.00E-02
6,8319e-03;-4,1623e-03;3,1.10E-01
1,8327e-03;7,7873e-03;3,1.90E-01
-7,9712e-03;-6,7845e-04;3,2.70E-01
3,1224e-03;-7,3655e-03;3,3.50E-01
6,0302e-03;5,2570e-03;3,4.30E-01
-6,8709e-03;4,0976e-03;3,5.11E-01
-1,7591e-03;-7,8042e-03;3,5.91E-01
7,9644e-03;7,5362e-04;3,6.71E-01
-3,1917e-03;7,3357e-03;3,7.51E-01
-5,9804e-03;-5,3137e-03;3,8.31E-01
6,9093e-03;-4,0326e-03;3,9.11E-01
1,6854e-03;7,8204e-03;3,9.91E-01
-7,9570e-03;-8,2872e-04;3,1.07E+00
3,2608e-03;-7,3053e-03;3,1.15E+00
5,9300e-03;5,3698e-03;3,1.23E+00
-6,9470e-03;3,9673e-03;3,1.31E+00
-1,6116e-03;-7,8360e-03;3,1.39E+00
7,9488e-03;9,0375e-04;3,1.47E+00
-3,3296e-03;7,2742e-03;3,1.55E+00
-5,8791e-03;-5,4256e-03;3,1.63E+00
6,9841e-03;-3,9016e-03;3,1.71E+00
1,5376e-03;7,8508e-03;3,1.79E+00
-7,9399e-03;-9,7870e-04;3,1.87E+00
3,3980e-03;-7,2425e-03;3,1.95E+00
5,8276e-03;5,4808e-03;3,2.03E+00
-7,0206e-03;3,8355e-03;3,2.11E+00
-1,4634e-03;-7,8650e-03;3,2.19E+00
7,9303e-03;1,0536e-03;3,2.27E+00
-3,4662e-03;7,2101e-03;3,2.35E+00
-5,7756e-03;-5,5355e-03;3,2.43E+00
7,0565e-03;-3,7691e-03;3,2.51E+00
1,3892e-03;7,8785e-03;3,2.59E+00
-7,9200e-03;-1,1283e-03;3,2.67E+00
3,5341e-03;-7,1771e-03;3,2.75E+00
5,7232e-03;5,5898e-03;3,2.83E+00
-7,0917e-03;3,7024e-03;3,2.91E+00
-1,3148e-03;-7,8912e-03;3,2.99E+00
7,9090e-03;1,2030e-03;3,3.07E+00
-3,6016e-03;7,1434e-03;3,3.15E+00
-5,6702e-03;-5,6435e-03;3,3.23E+00
7,1263e-03;-3,6353e-03;3,3.31E+00
1,2403e-03;7,9033e-03;3,3.39E+00
-7,8973e-03;-1,2776e-03;3,3.47E+00
3,6689e-03;-7,1091e-03;3,3.55E+00
5,6167e-03;5,6967e-03;3,3.63E+00
-7,1603e-03;3,5679e-03;3,3.71E+00
-1,1657e-03;-7,9146e-03;3,3.79E+00
7,8849e-03;1,3520e-03;3,3.87E+00
-3,7358e-03;7,0742e-03;3,3.95E+00
-5,5627e-03;-5,7495e-03;3,4.03E+00
7,1937e-03;-3,5002e-03;3,4.11E+00
1,0910e-03;7,9253e-03;3,4.19E+00
-7,8718e-03;-1,4263e-03;3,4.27E+00
3,8023e-03;-7,0386e-03;3,4.35E+00
5,5082e-03;5,8017e-03;3,4.43E+00
-7,2264e-03;3,4322e-03;3,4.52E+00
-1,0161e-03;-7,9352e-03;3,4.60E+00
7,8580e-03;1,5005e-03;3,4.68E+00
-3,8686e-03;7,0024e-03;3,4.76E+00
-5,4532e-03;-5,8534e-03;3,4.84E+00
7,2584e-03;-3,3638e-03;3,4.92E+00
9,4124e-04;7,9444e-03;3,5.00E+00
-7,8435e-03;-1,5746e-03;3,5.08E+00
3,9345e-03;-6,9656e-03;3,5.16E+00
5,3978e-03;5,9046e-03;3,5.24E+00
-7,2898e-03;3,2952e-03;3,5.32E+00
-8,6625e-04;-7,9530e-03;3,5.40E+00
7,8283e-03;1,6485e-03;3,5.48E+00
-4,0000e-03;6,9282e-03;3,5.56E+00
-5,3418e-03;-5,9552e-03;3,5.64E+00
7,3206e-03;-3,2263e-03;3,5.72E+00
7,9118e-04;7,9608e-03;3,5.80E+00
-7,8124e-03;-1,7223e-03;3,5.88E+00
4,0652e-03;-6,8902e-03;3,5.96E+00
5,2854e-03;6,0054e-03;3,6.04E+00
-7,3507e-03;3,1571e-03;3,6.12E+00
-7,1604e-04;-7,9679e-03;3,6.20E+00
7,7958e-03;1,7959e-03;3,6.28E+00
-4,1300e-03;6,8515e-03;3,6.36E+00
-5,2285e-03;-6,0550e-03;3,6.44E+00
7,3802e-03;-3,0876e-03;3,6.52E+00
6,4084e-04;7,9743e-03;3,6.60E+00
-7,7785e-03;-1,8694e-03;3,6.68E+00
4,1945e-03;-6,8122e-03;3,6.76E+00
5,1712e-03;6,1040e-03;3,6.84E+00
-7,4090e-03;3,0178e-03;3,6.92E+00
-5,6558e-04;-7,9800e-03;3,7.00E+00
7,7605e-03;1,9427e-03;3,7.08E+00
-4,2585e-03;6,7724e-03;3,7.16E+00
-5,1133e-03;-6,1525e-03;3,7.24E+00
7,4371e-03;-2,9478e-03;3,7.32E+00
4,9027e-04;7,9850e-03;3,7.40E+00
-7,7419e-03;-2,0158e-03;3,7.48E+00
4,3222e-03;-6,7319e-03;3,7.56E+00
5,0551e-03;6,2005e-03;3,7.64E+00
-7,4646e-03;2,8775e-03;3,7.72E+00
-4,1492e-04;-7,9892e-03;3,7.80E+00
7,7225e-03;2,0888e-03;3,7.88E+00
-4,3856e-03;6,6908e-03;3,7.96E+00
-4,9963e-03;-6,2479e-03;3,8.04E+00
7,4914e-03;-2,8070e-03;3,8.12E+00
3,3953e-04;7,9928e-03;3,8.20E+00
-7,7025e-03;-2,1615e-03;3,8.28E+00
4,4485e-03;-6,6491e-03;3,8.36E+00
4,9372e-03;6,2948e-03;3,8.44E+00
-7,5175e-03;2,7362e-03;3,8.52E+00
-2,6411e-04;-7,9956e-03;3,8.60E+00
7,6817e-03;2,2341e-03;3,8.68E+00
-4,5110e-03;6,6069e-03;3,8.76E+00
-4,8776e-03;-6,3411e-03;3,8.84E+00
7,5430e-03;-2,6651e-03;3,8.92E+00
1,8867e-04;7,9978e-03;3,9.00E+00
-7,6603e-03;-2,3065e-03;3,9.08E+00
4,5731e-03;-6,5640e-03;3,9.16E+00
4,8175e-03;6,3868e-03;3,9.24E+00
-7,5678e-03;2,5938e-03;3,9.32E+00
-1,1321e-04;-7,9992e-03;3,9.40E+00
7,6382e-03;2,3786e-03;3,9.48E+00
-4,6349e-03;6,5206e-03;3,9.56E+00
-4,7571e-03;-6,4320e-03;3,9.64E+00
7,5920e-03;-2,5223e-03;3,9.72E+00
3,7737e-05;7,9999e-03;3,9.80E+00
-7,6154e-03;-2,4506e-03;3,9.88E+00
4,6962e-03;-6,4766e-03;3,9.96E+00
4,6962e-03;6,4766e-03;4,4.00E-02
-7,6154e-03;2,4506e-03;4,1.20E-01
3,7737e-05;-7,9999e-03;4,2.00E-01
7,5920e-03;2,5223e-03;4,2.80E-01
-4,7571e-03;6,4320e-03;4,3.60E-01
-4,6349e-03;-6,5206e-03;4,4.40E-01
7,6382e-03;-2,3786e-03;4,5.21E-01
-1,1321e-04;7,9992e-03;4,6.01E-01
-7,5678e-03;-2,5938e-03;4,6.81E-01
4,8175e-03;-6,3868e-03;4,7.61E-01
4,5731e-03;6,5640e-03;4,8.41E-01
-7,6603e-03;2,3065e-03;4,9.21E-01
1,8867e-04;-7,9978e-03;4,1.00E+00
7,5430e-03;2,6651e-03;4,1.08E+00
-4,8776e-03;6,3411e-03;4,1.16E+00
-4,5110e-03;-6,6069e-03;4,1.24E+00
7,6817e-03;-2,2341e-03;4,1.32E+00
-2,6411e-04;7,9956e-03;4,1.40E+00
-7,5175e-03;-2,7362e-03;4,1.48E+00
4,9372e-03;-6,2948e-03;4,1.56E+00
4,4485e-03;6,6491e-03;4,1.64E+00
-7,7025e-03;2,1615e-03;4,1.72E+00
3,3953e-04;-7,9928e-03;4,1.80E+00
7,4914e-03;2,8070e-03;4,1.88E+00
-4,9963e-03;6,2479e-03;4,1.96E+00
-4,3856e-03;-6,6908e-03;4,2.04E+00
7,7225e-03;-2,0888e-03;4,2.12E+00
-4,1492e-04;7,9892e-03;4,2.20E+00
-7,4646e-03;-2,8775e-03;4,2.28E+00
5,0551e-03;-6,2005e-03;4,2.36E+00
4,3222e-03;6,7319e-03;4,2.44E+00
-7,7419e-03;2,0158e-03;4,2.52E+00
4,9027e-04;-7,9850e-03;4,2.60E+00
7,4371e-03;2,9478e-03;4,2.68E+00
-5,1133e-03;6,1525e-03;4,2.76E+00
-4,2585e-03;-6,7724e-03;4,2.84E+00
7,7605e-03;-1,9427e-03;4,2.92E+00
-5,6558e-04;7,9800e-03;4,3.00E+00
